sequence,symbol,ask_price,partitionKey,time_exchange,bid_size,id,ts,ask_size,bid_price
843608,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:15.422180Z,0.05933329,dab7448c-7b82-47c5-a6fe-fee4449b2e11,2023-01-04T16:38:15.480688800Z,0.01,16860.25
843609,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:15.437172Z,3.29e-06,d2029d6c-a90d-4b19-a392-4aa2af0e32f0,2023-01-04T16:38:15.495902100Z,0.01,16860.25
843610,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:15.987482Z,0.05933658,d3c00e4e-512c-41f5-851b-c01d2667c230,2023-01-04T16:38:16.047873800Z,0.01,16860.25
843612,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:18.155663Z,0.05933658,b6ae6a83-ce5a-40f6-87a9-ea274d238eb3,2023-01-04T16:38:18.217714300Z,0.01,16860.25
843613,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:20.280575Z,0.05,2d023a93-2aeb-4434-930c-e5cd192c2299,2023-01-04T16:38:20.348433400Z,0.01,16860.28
843614,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:20.506531Z,0.05933658,ff98c2a1-8ebb-4dc2-8d22-9cdf7d2a4ae2,2023-01-04T16:38:20.565333900Z,0.01,16860.25
843617,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:21.630396Z,3.29e-06,4540c26e-cb42-442d-adfb-0794bf2f1a7e,2023-01-04T16:38:21.694465700Z,0.01,16860.25
843622,QUOTE_COINBASE_SPOT_BTC_USDT,16861.67,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:22.345656Z,0.03794989,742c4a2d-cf8c-4619-8497-454a7322a8eb,2023-01-04T16:38:22.404046400Z,0.04,16860.39
843623,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:22.516612Z,0.03794989,767f7c1f-78b9-47be-b74c-596e7c9f47f3,2023-01-04T16:38:22.575894300Z,0.01,16860.39
843626,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:25.205172Z,0.00064011,4b15b3df-f93e-4e9f-9393-6d6c4c30eac4,2023-01-04T16:38:25.263556100Z,0.01,16860.63
843636,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:26.399077Z,0.00050993,d7e9c05e-2097-480d-b8ac-1878781069a9,2023-01-04T16:38:26.459273800Z,0.01,16859.5
843638,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:27.799671Z,0.00050993,7989c7de-4777-4d25-82d8-0e31885ec33a,2023-01-04T16:38:27.862253100Z,0.01,16859.5
843640,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:28.003242Z,0.03794989,d0371ae1-5467-4782-85f7-6edb6a747cc0,2023-01-04T16:38:28.068387400Z,0.01,16859.74
843643,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:30.769069Z,0.05,10a1b3eb-b640-4ee4-918a-a759e9c7b8b8,2023-01-04T16:38:30.830828800Z,0.01,16860.28
843644,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:31.131471Z,0.03794989,27315bec-bb60-4996-a186-a6c591c0f3dd,2023-01-04T16:38:31.190663200Z,0.01,16859.66
843648,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:31.657239Z,0.03794989,58b05fe9-ea53-4aab-b4c7-81bbcc92a48a,2023-01-04T16:38:31.720212200Z,0.01,16859.66
843650,QUOTE_COINBASE_SPOT_BTC_USDT,16861.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:33.648165Z,0.03794989,19ac5d6b-a631-4871-b73b-c908ac08c924,2023-01-04T16:38:33.712208600Z,0.02,16859.66
843653,QUOTE_COINBASE_SPOT_BTC_USDT,16861.55,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:33.970237Z,2.92e-06,a42c8c88-6857-4ae0-915d-06b208d03ce6,2023-01-04T16:38:34.033245200Z,0.05932874,16860.65
843655,QUOTE_COINBASE_SPOT_BTC_USDT,16861.55,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:35.714650Z,2.92e-06,719bd408-8cd9-471c-b8a3-7b43aae7787d,2023-01-04T16:38:35.775393800Z,0.05932874,16860.65
843656,QUOTE_COINBASE_SPOT_BTC_USDT,16861.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:36.207471Z,2.92e-06,03e958f0-5155-4d2e-98a4-ab17d2acc882,2023-01-04T16:38:36.266224Z,0.02,16860.65
843658,QUOTE_COINBASE_SPOT_BTC_USDT,16861.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:37.697241Z,2.92e-06,075a1a02-45d7-4a01-8b5d-93ce1faea1da,2023-01-04T16:38:37.755389Z,0.01,16860.65
843693,QUOTE_COINBASE_SPOT_BTC_USDT,16861.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:39.392557Z,0.024,165391d3-4a00-4a64-9b06-7f4e2369cf73,2023-01-04T16:38:39.463902500Z,0.149188,16857.25
843721,QUOTE_COINBASE_SPOT_BTC_USDT,16859.33,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:39.897016Z,0.03794989,6d3493ab-e08c-4844-9d71-8abcb7502f47,2023-01-04T16:38:39.957099400Z,0.03794989,16856.06
843728,QUOTE_COINBASE_SPOT_BTC_USDT,16859.08,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:40.112736Z,0.03794989,9b445314-463f-4cc7-b027-8a4fc5185220,2023-01-04T16:38:40.174041500Z,0.004,16856.07
843732,QUOTE_COINBASE_SPOT_BTC_USDT,16859.05,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:40.896332Z,0.03794989,4ef1a7a4-db19-4275-9f44-1f3f4862a51f,2023-01-04T16:38:40.956186600Z,0.02,16856.07
843735,QUOTE_COINBASE_SPOT_BTC_USDT,16858.79,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:41.127011Z,0.03794989,fd6a6639-04ef-4350-b7bc-ebf4a8aba30a,2023-01-04T16:38:41.189266100Z,0.01,16856.07
843737,QUOTE_COINBASE_SPOT_BTC_USDT,16858.79,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:41.770600Z,0.03794989,70852d56-c364-4342-aad0-db98b876db7e,2023-01-04T16:38:41.829079400Z,0.01,16855.46
843747,QUOTE_COINBASE_SPOT_BTC_USDT,16858.64,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:42.234814Z,0.03794989,eab04560-0661-48ce-98f8-12110b9e0b7a,2023-01-04T16:38:42.293631700Z,0.0730965,16854.94
843748,QUOTE_COINBASE_SPOT_BTC_USDT,16858.63,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:42.488107Z,0.03794989,f285ab49-5c16-4040-97b1-54b55f7922e0,2023-01-04T16:38:42.547737Z,0.02,16854.94
843767,QUOTE_COINBASE_SPOT_BTC_USDT,16858.53,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:43.323223Z,0.03794989,ac127733-a0e1-4c2d-87ef-7403db5934ca,2023-01-04T16:38:43.382327500Z,0.0730965,16854.94
843775,QUOTE_COINBASE_SPOT_BTC_USDT,16858.47,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:43.856001Z,0.03794989,ea51ff32-5ed5-4826-be71-4504a92ffe38,2023-01-04T16:38:43.917319100Z,0.08900943,16854.94
843782,QUOTE_COINBASE_SPOT_BTC_USDT,16857.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:44.353748Z,0.03794989,adbd65be-5b07-4cb1-b017-567ca19445b8,2023-01-04T16:38:44.412168400Z,0.01,16854.17
843784,QUOTE_COINBASE_SPOT_BTC_USDT,16857.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:44.705732Z,0.08794989,cc3913dc-8750-4b85-9ae5-e5239abff326,2023-01-04T16:38:44.766025300Z,0.004,16854.17
843798,QUOTE_COINBASE_SPOT_BTC_USDT,16857.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:45.794745Z,0.03794989,3450ca9b-21ae-4c06-b0f2-bcc6ac0ca7e5,2023-01-04T16:38:45.869075300Z,0.01,16855.25
843800,QUOTE_COINBASE_SPOT_BTC_USDT,16857.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:46.118634Z,0.03794989,84fcfbdf-3fc0-4d82-aad5-e14a6102b5bc,2023-01-04T16:38:46.177834200Z,0.01,16855.74
843801,QUOTE_COINBASE_SPOT_BTC_USDT,16857.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:47.968325Z,0.05934994,e55906fc-3a37-48cb-b096-5c990a3732ed,2023-01-04T16:38:48.042810400Z,0.01,16855.52
843802,QUOTE_COINBASE_SPOT_BTC_USDT,16857.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:49.400776Z,9.94e-06,28635805-a0a6-471b-9d20-67b2fc63e419,2023-01-04T16:38:49.460850600Z,0.01,16855.52
843820,QUOTE_COINBASE_SPOT_BTC_USDT,16856.58,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:49.849638Z,0.03794989,08ff8e92-ceea-4291-b5e2-325ce5ff9310,2023-01-04T16:38:49.918756100Z,0.02,16854.37
843826,QUOTE_COINBASE_SPOT_BTC_USDT,16856.58,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:50.098157Z,0.03794989,d7ece83a-b20a-428c-a3fa-232af089fb79,2023-01-04T16:38:50.168331800Z,0.02,16854.37
843829,QUOTE_COINBASE_SPOT_BTC_USDT,16856.59,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:52.103894Z,0.03794989,a6303edb-fc8e-4f87-8814-52db440f65d2,2023-01-04T16:38:52.166146100Z,0.01,16854.6
843842,QUOTE_COINBASE_SPOT_BTC_USDT,16856.7,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:52.877057Z,0.03794989,3aff7e78-f52c-4216-9534-ffbac525c7b8,2023-01-04T16:38:52.938356600Z,0.02,16854.13
843846,QUOTE_COINBASE_SPOT_BTC_USDT,16855.97,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:53.042849Z,0.03794989,af6c76cc-bfc2-4828-9039-ccbdec6ca3c6,2023-01-04T16:38:53.105100200Z,0.01,16854.13
843847,QUOTE_COINBASE_SPOT_BTC_USDT,16856.21,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:54.279971Z,0.03794989,66a5b6bb-3a4f-4418-82ec-72a706fe6024,2023-01-04T16:38:54.341174100Z,0.05934751,16854.13
843848,QUOTE_COINBASE_SPOT_BTC_USDT,16855.96,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:54.425507Z,0.03794989,fcf7be61-de0b-4e70-920e-ab2f1528b575,2023-01-04T16:38:54.486524200Z,0.01,16854.13
843850,QUOTE_COINBASE_SPOT_BTC_USDT,16855.96,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:56.887932Z,0.03794989,27d9b4fa-54fa-4d3a-bdb3-5a5edfc9c159,2023-01-04T16:38:56.947273700Z,0.01,16854.13
843852,QUOTE_COINBASE_SPOT_BTC_USDT,16855.96,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:57.396770Z,0.09730547,fb902432-fc55-40b7-8899-79796af9e651,2023-01-04T16:38:57.457367600Z,0.01,16853.91
843859,QUOTE_COINBASE_SPOT_BTC_USDT,16855.86,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:57.752031Z,0.05935751,7c27abbd-08ed-4af1-ba05-a279c1882a7a,2023-01-04T16:38:57.816763800Z,0.01,16853.38
843864,QUOTE_COINBASE_SPOT_BTC_USDT,16855.85,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:58.068140Z,0.05935751,6adc3c4a-cea7-4517-8691-b5b924a3e406,2023-01-04T16:38:58.129997700Z,0.004,16853.38
843865,QUOTE_COINBASE_SPOT_BTC_USDT,16855.85,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:59.401513Z,0.00021591,abcc6c3a-ed35-4d59-a4ed-e799e5b23692,2023-01-04T16:38:59.459897500Z,0.004,16853.39
843866,QUOTE_COINBASE_SPOT_BTC_USDT,16855.85,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:38:59.571308Z,0.05935751,ae906462-2107-41cb-b675-765a8dd4a6dd,2023-01-04T16:38:59.632532300Z,0.004,16853.38
843868,QUOTE_COINBASE_SPOT_BTC_USDT,16855.86,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:00.413935Z,0.05,ba52811c-4685-4560-ba86-e420831345a4,2023-01-04T16:39:00.473757200Z,0.01,16853.4
843877,QUOTE_COINBASE_SPOT_BTC_USDT,16855.86,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:00.817602Z,0.03794989,55c5b771-2649-4373-9994-7a374183bc3b,2023-01-04T16:39:00.885297100Z,0.01,16854.08
843878,QUOTE_COINBASE_SPOT_BTC_USDT,16855.86,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:02.401046Z,0.05935576,3f286983-a909-4af9-8cf4-4cda49120d67,2023-01-04T16:39:02.459965400Z,0.01,16853.88
843889,QUOTE_COINBASE_SPOT_BTC_USDT,16855.74,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:03.878388Z,5.76e-06,dbc54514-4ef3-4892-ab63-f57db14d5166,2023-01-04T16:39:03.937224700Z,0.03794989,16853.88
843896,QUOTE_COINBASE_SPOT_BTC_USDT,16855.75,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:04.255988Z,5.76e-06,9be8b377-8310-43fe-a1df-211f35ecbfea,2023-01-04T16:39:04.314425100Z,0.004,16853.88
843899,QUOTE_COINBASE_SPOT_BTC_USDT,16855.06,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:04.774022Z,5.76e-06,fa39c485-a90c-494b-b5b0-a853f6995cd5,2023-01-04T16:39:04.832244500Z,0.01,16853.88
843902,QUOTE_COINBASE_SPOT_BTC_USDT,16855.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:05.234634Z,0.05936152,f6694eb9-957b-4c24-8e01-06ac97d222ab,2023-01-04T16:39:05.297928700Z,0.01,16853.88
843905,QUOTE_COINBASE_SPOT_BTC_USDT,16855.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:06.371335Z,0.10936152,cb48d6c9-e18c-456c-8a6a-72939f61361f,2023-01-04T16:39:06.435438500Z,0.01,16853.88
843906,QUOTE_COINBASE_SPOT_BTC_USDT,16855.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:06.442639Z,0.05936152,08bb0be1-1af2-4155-81b0-ff58ac987285,2023-01-04T16:39:06.501289700Z,0.01,16853.88
843907,QUOTE_COINBASE_SPOT_BTC_USDT,16855.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:09.113997Z,1.52e-06,70d720be-8017-4e36-b457-e0f7dcbce5d1,2023-01-04T16:39:09.175276700Z,0.01,16853.88
843915,QUOTE_COINBASE_SPOT_BTC_USDT,16855.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:10.226121Z,0.14839588,8c88713b-bd0a-41ef-8bdd-d020c84ec356,2023-01-04T16:39:10.284724500Z,0.01,16853.13
843927,QUOTE_COINBASE_SPOT_BTC_USDT,16854.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:11.214820Z,0.05936206,d3481e31-50a3-4e87-8127-c784c115d2ef,2023-01-04T16:39:11.273909900Z,0.01,16852.08
843929,QUOTE_COINBASE_SPOT_BTC_USDT,16854.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:11.737032Z,0.05936206,47729330-22bc-484a-b4f3-401daec08fd1,2023-01-04T16:39:11.795859900Z,0.01,16852.08
843935,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:12.310007Z,0.05936206,ec43ed0d-d347-4892-b8e1-26d075a61081,2023-01-04T16:39:12.373735900Z,0.01,16852.08
843936,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:12.675105Z,0.05,e48d54a0-ba34-4890-ba3f-22a507a005b4,2023-01-04T16:39:12.734510400Z,0.01,16852.11
843940,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:13.768544Z,0.03794989,fd7957f6-9df8-4294-9ca0-156807b4a914,2023-01-04T16:39:13.863235200Z,0.01,16852.43
843944,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:14.415200Z,0.03794989,3b748c36-ac66-4743-b826-4e3129bae343,2023-01-04T16:39:14.474377300Z,0.01,16852.39
843945,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:14.681404Z,0.02,2e3ae6e9-514f-42fe-b7b4-e5f60d397c60,2023-01-04T16:39:14.740262300Z,0.01,16852.4
843948,QUOTE_COINBASE_SPOT_BTC_USDT,16853.54,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:15.190216Z,0.14840477,485cc74c-e128-4c65-87a0-abd50554b492,2023-01-04T16:39:15.253013Z,0.01,16852.12
843950,QUOTE_COINBASE_SPOT_BTC_USDT,16853.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:15.817746Z,0.14840477,b12a52d1-32ca-4788-8811-a73a7ccdd52f,2023-01-04T16:39:15.878951600Z,0.01,16852.12
843952,QUOTE_COINBASE_SPOT_BTC_USDT,16853.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:16.165027Z,0.14840477,062e985d-d5c4-48f7-a7ce-7ece6c780d76,2023-01-04T16:39:16.224951600Z,0.01,16852.12
843953,QUOTE_COINBASE_SPOT_BTC_USDT,16853.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:16.504061Z,0.05,c61ef59c-c914-41e7-a23b-6282e2f5f06b,2023-01-04T16:39:16.562740700Z,0.01,16852.14
843954,QUOTE_COINBASE_SPOT_BTC_USDT,16853.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:17.274981Z,0.14840477,373263a9-463a-4dfe-9931-cce505d9667b,2023-01-04T16:39:17.335430900Z,0.01,16852.12
843955,QUOTE_COINBASE_SPOT_BTC_USDT,16853.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:18.445480Z,0.19840477,64b5e0bd-bb95-42ab-b9a2-0e8884507e54,2023-01-04T16:39:18.503771200Z,0.01,16852.12
843961,QUOTE_COINBASE_SPOT_BTC_USDT,16854.28,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:19.420936Z,0.14840477,60e0ff42-0cc7-4617-9d63-b04cadc4748a,2023-01-04T16:39:19.480041800Z,0.02,16852.12
843962,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:19.495857Z,0.14840477,728a0ebb-be75-4fd5-b7ee-cc3b5504fb0a,2023-01-04T16:39:19.555437500Z,0.01,16852.12
843963,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:20.629132Z,0.02704467,4c9ffc42-04ea-4794-9997-de0f31c215e0,2023-01-04T16:39:20.688042400Z,0.01,16852.12
843965,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:21.601570Z,0.02,e522672d-6ce5-4d08-b34b-0124c8479d7f,2023-01-04T16:39:21.659911300Z,0.01,16852.19
843967,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:23.903449Z,0.02704467,c292f421-83d8-4199-90c5-14e16d1785d1,2023-01-04T16:39:23.961718900Z,0.01,16852.12
843969,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:24.998992Z,0.02704467,e099432d-49f7-45a1-9b25-c13cc5ffd85c,2023-01-04T16:39:25.059675500Z,0.01,16852.12
843970,QUOTE_COINBASE_SPOT_BTC_USDT,16853.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:25.905032Z,0.05,d12ee8ce-cce6-4f25-810c-0fe6af8cd777,2023-01-04T16:39:25.967528100Z,0.01,16852.15
843972,QUOTE_COINBASE_SPOT_BTC_USDT,16853.58,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:26.366289Z,0.02,46fa1a2a-45c8-4ed0-85a9-4b4954bf439c,2023-01-04T16:39:26.425064500Z,0.02,16852.16
843973,QUOTE_COINBASE_SPOT_BTC_USDT,16853.3,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:26.512807Z,0.02,444e3150-dc43-42fd-b43d-aaab3344b90f,2023-01-04T16:39:26.571140500Z,0.01,16852.16
843977,QUOTE_COINBASE_SPOT_BTC_USDT,16853.3,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:27.244618Z,0.02,c65ca2ea-5cb3-4002-902f-4ef7142f41d1,2023-01-04T16:39:27.309342400Z,0.01,16852.23
843981,QUOTE_COINBASE_SPOT_BTC_USDT,16853.3,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:27.737082Z,0.03794989,9be47f4f-f5d8-4314-9a5b-c6b76a97a3a9,2023-01-04T16:39:27.795796700Z,0.01,16852.32
844028,QUOTE_COINBASE_SPOT_BTC_USDT,16855.86,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:28.905517Z,0.02,02e29106-cdea-438f-b278-84334244d610,2023-01-04T16:39:28.968210900Z,0.16,16854.06
844041,QUOTE_COINBASE_SPOT_BTC_USDT,16855.15,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:29.387617Z,0.08903273,1e7e7f08-dab2-4c65-9c9d-7ba020a70e2c,2023-01-04T16:39:29.446416Z,0.04,16854.05
844051,QUOTE_COINBASE_SPOT_BTC_USDT,16855.84,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:29.866167Z,0.02,8b9ae8fb-85ac-497e-b34a-c0f1baaefb26,2023-01-04T16:39:29.925378Z,0.16,16854.07
844080,QUOTE_COINBASE_SPOT_BTC_USDT,16854.72,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:30.378961Z,0.02,6ab12499-a01c-44dc-bb45-6d43c036ec76,2023-01-04T16:39:30.437937300Z,0.01,16854.21
844113,QUOTE_COINBASE_SPOT_BTC_USDT,16858.13,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:30.836118Z,0.03794989,1bd33991-5fb5-45fc-b847-0bd0dc4f0b94,2023-01-04T16:39:30.895696400Z,0.03563232,16855.55
844120,QUOTE_COINBASE_SPOT_BTC_USDT,16857.51,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:31.311503Z,0.14836538,9339137b-9afd-45cf-9d2d-052e5965fdca,2023-01-04T16:39:31.376224500Z,0.01,16856.61
844123,QUOTE_COINBASE_SPOT_BTC_USDT,16857.49,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:32.402645Z,0.14836538,f55741c2-c768-4452-a8a6-0c76b127806f,2023-01-04T16:39:32.461330300Z,0.01,16856.61
844130,QUOTE_COINBASE_SPOT_BTC_USDT,16857.75,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:34.362721Z,0.02,7d911f8b-e423-4c52-ab3c-a41067c639f8,2023-01-04T16:39:34.426892500Z,0.02,16856.64
844152,QUOTE_COINBASE_SPOT_BTC_USDT,16860.06,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:34.916972Z,0.08794989,58447e21-8d77-4598-9e34-ef6a77a8a4a5,2023-01-04T16:39:34.975466500Z,0.03794989,16856.97
844173,QUOTE_COINBASE_SPOT_BTC_USDT,16858.73,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:35.402914Z,0.05934453,0102ddda-6f6d-4b29-8aa3-8add5d936bf4,2023-01-04T16:39:35.463998900Z,0.02,16857.07
844177,QUOTE_COINBASE_SPOT_BTC_USDT,16858.47,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:35.741037Z,0.0312,4f36fa3e-8399-45cb-a0ad-94e326911059,2023-01-04T16:39:35.799914500Z,0.01,16857.06
844188,QUOTE_COINBASE_SPOT_BTC_USDT,16858.47,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:36.791142Z,0.03794989,51d23fc4-8e2c-40af-9427-2fd7ae2f6e6f,2023-01-04T16:39:36.850154400Z,0.01,16857.15
844210,QUOTE_COINBASE_SPOT_BTC_USDT,16860.39,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:37.325396Z,0.177,c1554c56-3150-428b-9e6e-9bb26e56fc8e,2023-01-04T16:39:37.385504900Z,0.01,16859.14
844221,QUOTE_COINBASE_SPOT_BTC_USDT,16860.73,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:37.702812Z,0.0312,a520da89-e271-4db9-8398-82a4b4063106,2023-01-04T16:39:37.761422500Z,0.01,16859.16
844222,QUOTE_COINBASE_SPOT_BTC_USDT,16860.73,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:37.951447Z,0.07580636,23fd0b10-06f7-497a-ac05-42dfd31b133c,2023-01-04T16:39:38.009845700Z,0.01,16859.15
844226,QUOTE_COINBASE_SPOT_BTC_USDT,16860.73,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T16:39:39.213559Z,0.0312,4f8ff240-c5cf-4cda-8e49-61e9c7d96481,2023-01-04T16:39:39.274944400Z,0.01,16859.2
